|lemma|lemma_correct
45052.0|Kollekte|die Kollekte
45059.0|Arche|die Arche
45068.0|Zoo|der Zoo
45069.0|Moses|der Moses
45076.0|sinken|sinken
45087.0|Banause|der Banause
45096.0|Steintafel|die Steintafel
45097.0|meißeln|meißeln
45100.0|Eintritt|der Eintritt
45104.0|steinigen|steinigen
45110.0|lösen|lösen
45121.0|Pistole|die Pistole
45133.0|Messe|die Messe
45163.0|heiligen|heiligen
45168.0|Rise|Rise
45197.0|Fulltime-Job|der Fulltime-Job
45207.0|erlösen|erlösen
45210.0|Selekteur|Selekteur
45221.0|Herrlichkeit|die Herrlichkeit
45234.0|schreiten|schreiten
45271.0|Sehen|das Sehen
45308.0|Fantasy|die Fantasy
45315.0|Unterhaltung|die Unterhaltung
45318.0|zustimmen|zustimmen
45326.0|sozial|sozial
45327.0|Friede|der Friede
45359.0|nicken|nicken
45365.0|Streit|der Streit
45366.0|Harry|Harry
45372.0|Kinderbuch|das Kinderbuch
45374.0|Zustimmung|die Zustimmung
45390.0|Harmoniebedürfnis|Harmoniebedürfnis
45463.0|Priorität|die Priorität
45466.0|Neonazi|der Neonazi
45469.0|Prügel|der Prügel
45474.0|Junggesellenabschied|der Junggesellenabschied
45483.0|Trikot|der Trikot
45483.001|Trikot|das Trikot
45494.0|S-Bahn|die S-Bahn
45496.0|Appetit|der Appetit
45498.0|Motto|das Motto
45508.0|leugnen|leugnen
45599.0|wegkommen|wegkommen
45602.0|erstaunlich|erstaunlich
45606.0|Erika|die Erika
45607.0|Steinbach|Steinbach
45615.0|Julian|Julian
45618.0|hörbar|hörbar
45620.0|Dreh|der Dreh
45626.0|drastisch|drastisch
45629.0|Maßnahme|die Maßnahme
45738.0|Sam|Sam
45742.0|Dorf|das Dorf
45756.0|Sonntagmorgen|der Sonntagmorgen
45757.0|Waterboarding|das Waterboarding
45764.0|Nötigung|die Nötigung
45768.0|Schlafentzug|der Schlafentzug
45778.0|Tagebuch|das Tagebuch
45785.0|Schweinefleisch|das Schweinefleisch
45791.0|Mittwoch|der Mittwoch
45799.0|Vollmacht|die Vollmacht
45806.0|Wolf|der Wolf
45806.001|Wolf|die Wolf
45810.0|Polka|die Polka
45823.0|Folter|die Folter
45854.0|der Totschlag|der Totschlag
45863.0|Karibik|die Karibik
45870.0|Salsa|Salsa
45875.0|stehenbleiben|stehenbleiben
45878.0|Mittelalter|das Mittelalter
45880.0|idyllisch|idyllisch
45884.0|unbekümmert|unbekümmert
45885.0|Kur|die Kur
45894.0|Müllabfuhr|die Müllabfuhr
45897.0|Ehrlichkeit|die Ehrlichkeit
45903.0|Druck|der Druck
45914.0|Guter|der Guter
45916.0|USA|USA
45998.0|schlaflos|schlaflos
46004.0|Nahtod|Nahtod
46010.0|Staatspolizei|die Staatspolizei
46013.0|Schlagstock|Schlagstock
46027.0|Menschenrecht|das Menschenrecht
46036.0|spießig|spießig
46046.0|schaden|schaden
46142.0|Nachtbus|der Nachtbus
46150.0|lieblos|lieblos
46161.0|loslassen|loslassen
46173.0|abgeben|abgeben
46199.0|gedacht|gedacht
46295.0|Klappcouch|die Klappcouch
46349.0|momentan|momentan
46361.0|Ebbe|die Ebbe
46364.0|Flut|die Flut
46396.0|Sonnenzeit|die Sonnenzeit
46416.0|stählen|stählen
46433.0|Firmament|das Firmament
46436.0|wolkenlos|wolkenlos
46441.0|Elektrik|die Elektrik
46442.0|unbezahlt|unbezahlt
46480.0|ungetrübt|ungetrübt
46503.0|mitfühlen|mitfühlen
46505.0|vergeben|vergeben
46558.0|anlehnen|anlehnen
46578.0|gleichmäßig|gleichmäßig
46586.0|Geleit|das Geleit
46642.0|Lücke|die Lücke
46655.0|beklagen|beklagen
46671.0|weiterwissen|weiterwissen
46688.0|Bienenschwarm|der Bienenschwarm
46919.0|Brausen|das Brausen
46924.0|Männerchor|der Männerchor
46936.0|Flause|die Flause
47041.0|empor|empor
47051.0|abgehen|abgehen
47058.0|absagen|absagen
47077.0|Scheibe|die Scheibe
47187.0|Geschwindigkeit|die Geschwindigkeit
47205.0|antreiben|antreiben
47295.0|nahe|nahe
47300.0|final|final
47313.0|empört|empört
47322.0|austreiben|austreiben
47562.0|Barfuß|Barfuß
47578.0|wunderlich|wunderlich
47598.0|rumsitzen|rumsitzen
47621.0|barfuß|barfuß
47664.0|vertreiben|vertreiben
47752.0|reinlassen|reinlassen
47775.0|festbleiben|festbleiben
47793.0|verschaffen|verschaffen
47850.0|Couch|die Couch
47850.001|Couch|der Couch
47860.0|autsch|autsch
47895.0|verblüffen|verblüffen
47952.0|Wenns|Wenns
47955.0|zuliebe|zuliebe
47989.0|wozu|wozu
47991.0|fähig|fähig
48003.0|Assistent|der Assistent
48006.0|eignen|eignen
48007.0|die Pokerrunde|die Pokerrunde
48018.0|Doppelchor|Doppelchor
48022.0|Schachpartie|die Schachpartie
48033.0|Lanze|die Lanze
48044.0|Staffelstab|Staffelstab
48046.0|abnehmen|abnehmen
48059.0|scheitern|scheitern
48105.0|kläglich|kläglich
48114.0|agieren|agieren
48121.0|meditieren|meditieren
48131.0|bereit|bereit
48151.0|Miese|die Miese
48158.0|der Spion|der Spion
48162.0|die Stellung|die Stellung
48185.0|klatsch|klatsch
48195.0|anlügen|anlügen
48256.0|Bescheid|der Bescheid
48259.0|Lösung|die Lösung
48263.0|meist|meist
48283.0|mucken|mucken
48289.0|vorbeifahren|vorbeifahren
48291.0|Limousine|die Limousine
48314.0|Straßenseite|die Straßenseite
48324.0|fuchteln|fuchteln
48326.0|Butterfly|der Butterfly
48348.0|Gendarm|der Gendarm
48389.0|Schreckschusspistole|die Schreckschusspistole
48432.0|Hurensohn|der Hurensohn
48437.0|ownen|ownen
48444.0|Tonne|die Tonne
48448.0|Asservatenkammer|die Asservatenkammer
48452.0|Ammer|die Ammer
48452.001|Ammer|der Ammer
48471.0|Fahrzeughalter|Fahrzeughalter
48475.0|Gürtel|der Gürtel
48479.0|Walther|Walther
48483.0|bös|bös
48491.0|Maschinengewehr|das Maschinengewehr
48492.0|Nachtsichtgerät|das Nachtsichtgerät
48493.0|Wasserwerfer|der Wasserwerfer
48494.0|Helikopter|der Helikopter
48497.0|Blutentnahme|die Blutentnahme
48502.0|Doktor|der Doktor
48506.0|Pitbull|der Pitbull
48511.0|Kaserne|die Kaserne
48513.0|Zwinger|der Zwinger
48516.0|Kampfhund|der Kampfhund
48520.0|Hanswurst|der Hanswurst
48529.0|Schlägertruppe|Schlägertruppe
48553.0|Teleskopschlagstock|Teleskopschlagstock
48602.0|Kelle|die Kelle
48604.0|Handschelle|die Handschelle
48611.0|Fresse|die Fresse
48612.0|Zack|Zack
48615.0|Knast|der Knast
48637.0|belauschen|belauschen
48663.0|SEK|SEK
48667.0|tatütata|tatütata
48668.0|Verstärkung|die Verstärkung
48683.0|Haxe|die Haxe
48684.0|lutschen|lutschen
48694.0|zwecklos|zwecklos
48715.0|Kommissar|der Kommissar
48718.0|Martinshorn|das Martinshorn
48722.0|Aua|das Aua
48726.0|Protektor|der Protektor
48727.0|Pfefferspray|der Pfefferspray
48727.001|Pfefferspray|das Pfefferspray
48737.0|allerbest|allerbest
48766.0|Höschen|das Höschen
48810.0|Richter|der Richter
48812.0|Staatsanwaltschaft|die Staatsanwaltschaft
48813.0|Kriminalpolizei|die Kriminalpolizei
48814.0|untersuchen|untersuchen
48816.0|Untersuchungshaft|die Untersuchungshaft
48822.0|Staatsgewalt|die Staatsgewalt
48829.0|abknallen|abknallen
48835.0|Tränengas|das Tränengas
48839.0|Melanie|Melanie
48841.0|Thomas|Thomas
48855.0|Helfer|der Helfer
48874.0|Hure|die Hure
48875.0|Legislatur|die Legislatur
48881.0|Strich|der Strich
48883.0|Fahrersitz|der Fahrersitz
48885.0|Katapult|das Katapult
48891.0|Bürgermeister|der Bürgermeister
48897.0|exekutieren|exekutieren
48898.0|legislativ|legislativ
48921.0|Lobby|die Lobby
48927.0|Bakschisch|das Bakschisch
48937.0|Schach|das Schach
48939.0|Baseballschläger|der Baseballschläger
48940.0|Cop|der Cop
49022.0|repräsentieren|repräsentieren
49025.0|regieren|regieren
49038.0|zerlegen|zerlegen
49039.0|souverän|souverän
49041.0|Flex|Flex
49043.0|Lex|Lex
49050.0|Mehrheit|die Mehrheit
49057.0|Wendehals|der Wendehals
49059.0|Dropkick|Dropkick
49062.0|Kampfkandidatur|Kampfkandidatur
49074.0|Hardcore|Hardcore
49076.0|Norm|die Norm
49086.0|geboren|geboren
49089.0|aufgehen|aufgehen
49100.0|leihen|leihen
49121.0|Block|der Block
49202.0|wehrhaft|wehrhaft
49205.0|Legislative|die Legislative
49213.0|killen|killen
49214.0|Abschaum|der Abschaum
49216.0|Ausschuss|der Ausschuss
49223.0|Sitzung|die Sitzung
49235.0|Letzter|der Letzter
49243.0|zuletzt|zuletzt
49245.0|hahaha|hahaha
49259.0|zerbeißen|zerbeißen
49308.0|Anarchie|die Anarchie
49382.0|Satire|die Satire
49428.0|Start|der Start
49436.0|ungerecht|ungerecht
49446.0|Beschiss|der Beschiss
49465.0|Mono|Mono
49466.0|Monotonie|die Monotonie
49515.0|rauf|rauf
49580.0|ernten|ernten
49593.0|flippen|flippen
49631.0|sinnen|sinnen
49642.0|sichern|sichern
49645.0|summen|summen
49656.0|der Riese|der Riese
49656.001|der Riese|die Riese
49657.0|Riesenprofit|Riesenprofit
49689.0|frustrieren|frustrieren
49693.0|Suite|die Suite
49717.0|Kontakt|der Kontakt
49736.0|Neider|der Neider
49796.0|walken|walken
49827.0|der Phallus|der Phallus
49828.0|Phallussymbol|Phallussymbol
49831.0|Lug|der Lug
49835.0|Trug|der Trug
49843.0|Status|der Status
49888.0|Tausend|die Tausend
49888.001|Tausend|das Tausend
49888.002|Tausend|der Tausend
49989.0|auffrischen|auffrischen
49998.0|Weiße|die Weiße
50002.0|der Verhau|der Verhau
50002.001|der Verhau|das Verhau
50050.0|händeringend|händeringend
50092.0|zögerlich|zögerlich
50145.0|Team|das Team
50150.0|regional|regional
50169.0|verzweifelt|verzweifelt
50186.0|eventuell|eventuell
50202.0|implizieren|implizieren
50205.0|verwirrt|verwirrt
50314.0|schelmisch|schelmisch
50333.0|Kaviar|der Kaviar
50335.0|Hummer|der Hummer
50337.0|Überfluss|der Überfluss
50341.0|hungern|hungern
50346.0|Vanilleeis|das Vanilleeis
50348.0|Nachtisch|der Nachtisch
50376.0|Stoff|der Stoff
50389.0|Mittelmeer|das Mittelmeer
50396.0|dem|dem
50404.0|trüb|trüb
50413.0|rosarot|rosarot
50462.0|Soll|das Soll
50488.0|Utopie|die Utopie
50493.0|revolutionieren|revolutionieren
50501.0|einschlafen|einschlafen
50589.0|blond|blond
50611.0|Lügner|der Lügner
50813.0|hi|hi
50819.0|Werft|die Werft
50824.0|eingeben|eingeben
50844.0|Runde|die Runde
50882.0|Power|die Power
50899.0|Steckdose|die Steckdose
50904.0|Geheimnis|das Geheimnis
50915.0|och|och
50937.0|Bahnhof|der Bahnhof
50955.0|Blockflöte|die Blockflöte
50956.0|Kanon|der Kanon
50956.001|Kanon|die Kanon
50957.0|Plural|der Plural
51051.0|hochnehmen|hochnehmen
51063.0|Swag|der Swag
51081.0|Downer|der Downer
51086.0|erträglich|erträglich
51087.0|Überdosis|die Überdosis
51088.0|überheblich|überheblich
51089.0|überrollen|überrollen
51093.0|D-Zug|der D-Zug
51099.0|Geisterfahrer|der Geisterfahrer
51107.0|Spartaner|der Spartaner
51142.0|anpassen|anpassen
51148.0|Po|der Po
51153.0|Anmache|die Anmache
51182.0|Gun|das Gun
51182.001|Gun|der Gun
51182.002|Gun|die Gun
51192.0|Pfandflasche|die Pfandflasche
51201.0|zusammenkratzen|zusammenkratzen
51283.0|Sorge|die Sorge
51316.0|Ost|Ost
51317.0|West|der West
51319.0|Nord|der Nord
51322.0|Jackpot|der Jackpot
51324.0|Bord|das Bord
51324.001|Bord|der Bord
51329.0|London|London
51365.0|Schampus|der Schampus
51382.0|Hawaii|Hawaii
51392.0|shoppen|shoppen
51396.0|einpacken|einpacken
51399.0|Zahnbürste|die Zahnbürste
51415.0|Babe|Babe
51421.0|Safe|der Safe
51421.001|Safe|das Safe
51480.0|Kreditkarte|die Kreditkarte
51483.0|Mietwagen|der Mietwagen
51516.0|baden|baden
51520.0|Pelz|der Pelz
51548.0|Express|der Express
51662.0|Mobiltelefon|das Mobiltelefon
51674.0|Best|Best
51682.0|sanft|sanft
51683.0|Epilation|die Epilation
51687.0|Ausverkauf|der Ausverkauf
51691.0|Sonderaktion|Sonderaktion
51698.0|Version|die Version
51719.0|Reklamation|die Reklamation
51727.0|zurückwollen|zurückwollen
51786.0|zwicken|zwicken
51812.0|Bohne|die Bohne
51817.0|zahm|zahm
51819.0|Vision|die Vision
51822.0|total|total
52129.0|Sommernacht|die Sommernacht
52133.0|Kontrabass|der Kontrabass
52135.0|Monstertruck|Monstertruck
52136.0|vergraben|vergraben
52137.0|Nudel|die Nudel
52152.0|bluten|bluten
52159.0|lediglich|lediglich
52161.0|Fabelwesen|das Fabelwesen
52191.0|Glotze|die Glotze
52195.0|jedesmal|jedesmal
52214.0|Papst|der Papst
52215.0|verwechseln|verwechseln
52242.0|behindern|behindern
52246.0|dastehen|dastehen
52254.0|heilig|heilig
52255.0|Gral|der Gral
52271.0|umsorgen|umsorgen
52274.0|Messer|das Messer
52274.001|Messer|der Messer
52275.0|durchbohren|durchbohren
52278.0|Extrablatt|das Extrablatt
52279.0|verseucht|verseucht
52280.0|Gewässer|das Gewässer
52283.0|entschuldigen|entschuldigen
52288.0|Versprecher|der Versprecher
52294.0|Medizin|die Medizin
52297.0|dennoch|dennoch
52313.0|Schnäppchenjäger|der Schnäppchenjäger
52315.0|klarmachen|klarmachen
52342.0|gelähmt|gelähmt
52346.0|Keks|der Keks
52346.001|Keks|das Keks
52347.0|wichsen|wichsen
52369.0|Suizid|der Suizid
52369.001|Suizid|das Suizid
52370.0|ausscheiden|ausscheiden
52373.0|Marktforscher|Marktforscher
52390.0|verkriechen|verkriechen
52436.0|rational|rational
52437.0|Robbe|die Robbe
52438.0|schlachten|schlachten
52549.0|funzen|funzen
52560.0|Profi|der Profi
52572.0|Misanthrop|der Misanthrop
52589.0|Veranda|die Veranda
52592.0|schaukeln|schaukeln
52601.0|aufn|aufn
52661.0|Beschwerde|die Beschwerde
52670.0|verbrennen|verbrennen
52744.0|Latte|die Latte
52744.001|Latte|der Latte
52748.0|flat|flat
52760.0|Immobilienhai|der Immobilienhai
52766.0|Lutherstadt|Lutherstadt
52767.0|Wittenberg|Wittenberg
52768.0|Cloppenburg|Cloppenburg
52769.0|Haldensleben|Haldensleben
52780.0|Schulz|Schulz
52781.0|Revolverheld|der Revolverheld
52802.0|vermitteln|vermitteln
52811.0|Schulterblatt|das Schulterblatt
52814.0|zusammenkrachen|zusammenkrachen
52817.0|Schutt|der Schutt
52832.0|zusammenfallen|zusammenfallen
52874.0|Ackermann|der Ackermann
52876.0|Jan|Jan
52877.0|Fleischhauer|der Fleischhauer
52879.0|Nette|die Nette
52889.0|Rechenschieber|der Rechenschieber
52893.0|Doppel|das Doppel
52895.0|Tiki-Taka|das Tiki-Taka
52897.0|Pressing|das Pressing
52899.0|Neun|die Neun
52905.0|Ex-Freund|Ex-Freund
52907.0|Herzschmerz|der Herzschmerz
53009.0|aktualisieren|aktualisieren
53029.0|Havelland|das Havelland
53033.0|Rathenow|Rathenow
53038.0|Go|das Go
53176.0|ICE|der ICE
53177.0|unverschämt|unverschämt
53198.0|Doppeldecker|der Doppeldecker
53203.0|zufällig|zufällig
53352.0|maximal|maximal
53361.0|Fairplay|das Fairplay
53369.0|fernsehen|fernsehen
53374.0|Bildung|die Bildung
53375.0|hernehmen|hernehmen
53376.0|jawohl|jawohl
53384.0|Story|die Story
53394.0|Jugendphase|Jugendphase
53419.0|x|x
53447.0|regnen|regnen
53452.0|Soap|die Soap
53469.0|Bach|der Bach
53474.0|runtergehen|runtergehen
53504.0|schlummern|schlummern
53511.0|gigantisch|gigantisch
53512.0|Berggipfel|der Berggipfel
53521.0|diggen|diggen
53560.0|Herren-WC|das Herren-WC
53562.0|herbstlich|herbstlich
53563.0|Szene|die Szene
53583.0|Schachtel|die Schachtel
53661.0|episch|episch
53662.0|Fight|der Fight
53665.0|lausig|lausig
53666.0|H|das H
53668.0|Zuschauer|der Zuschauer
53677.0|Fertigsuppe|die Fertigsuppe
53678.0|löffeln|löffeln
53684.0|Körperbau|der Körperbau
53685.0|entfernt|entfernt
53688.0|rauswollen|rauswollen
53691.0|klischeehaft|klischeehaft
53695.0|Landhaus|das Landhaus
53702.0|ausrutschen|ausrutschen
53713.0|hinfahren|hinfahren
53719.0|Axt|die Axt
53736.0|filmreif|filmreif
53739.0|Schweiger|Schweiger
53742.0|Action|die Action
53745.0|Comedy|die Comedy
53766.0|Kinofilm|der Kinofilm
53857.0|erdenklich|erdenklich
53858.0|Beruf|der Beruf
53859.0|tätig|tätig
53874.0|Absicht|die Absicht
53898.0|Englischlehrer|der Englischlehrer
53900.0|Entertainer|der Entertainer
53901.0|Sänftenträger|der Sänftenträger
53916.0|Gerichtsmediziner|Gerichtsmediziner
53917.0|Angela|Angela
53923.0|China|die China
53928.0|schiefgehen|schiefgehen
53944.0|Frauenschwarm|der Frauenschwarm
53954.0|Schokolade|die Schokolade
53967.0|Speer|der Speer
53970.0|Unterleib|der Unterleib
53973.0|interviewen|interviewen
53978.0|Reifenspur|die Reifenspur
54004.0|Taxi|das Taxi
54004.001|Taxi|der Taxi
54005.0|Driver|der Driver
54006.0|Jet|der Jet
54007.0|Lis|Lis
54010.0|Webdesigner|der Webdesigner
54014.0|Extremsportler|der Extremsportler
54015.0|Seelsorger|der Seelsorger
54017.0|Reporter|der Reporter
54018.0|Skateboarder|der Skateboarder
54019.0|Seefahrer|der Seefahrer
54020.0|Gay|der Gay
54027.0|Kriegsverbrecher|der Kriegsverbrecher
54031.0|feuern|feuern
54047.0|auf-|auf-
54052.0|das Interesse|das Interesse
54112.0|Flieger|der Flieger
54121.0|Passagier|der Passagier
54126.0|Pilot|der Pilot
54140.0|ärztlich|ärztlich
54141.0|Schweigepflicht|die Schweigepflicht
54176.0|Schade|der Schade
54260.0|Aye|Aye
54270.0|Schwachsinn|der Schwachsinn
54277.0|arisch|arisch
54299.0|Höhlenmensch|der Höhlenmensch
54303.0|Neustart|der Neustart
54316.0|No|das No
54328.0|Front|die Front
54330.0|verhärten|verhärten
54365.0|umkehren|umkehren
54381.0|Scheitel|der Scheitel
54401.0|Pöbel|der Pöbel
54418.0|Demagoge|der Demagoge
54445.0|fünfte|fünfte
54467.0|Spaten|der Spaten
54470.0|Hammer|der Hammer
54473.0|Meisel|Meisel
54481.0|ausheben|ausheben
54484.0|Grab|das Grab
54617.0|Tanne|die Tanne
54620.0|Vollpfosten|der Vollpfosten
54621.0|national|national
54625.0|die Panne|die Panne
54625.001|die Panne|der Panne
54635.0|Programm|das Programm
54646.0|Pfanne|die Pfanne
54671.0|nachvollziehen|nachvollziehen
54776.0|stet|stet
54778.0|höhlen|höhlen
54797.0|gelangen|gelangen
54832.0|Hinterteil|das Hinterteil
54832.001|Hinterteil|der Hinterteil
54834.0|Blumenduft|der Blumenduft
54839.0|Jugendclub|Jugendclub
54846.0|winzig|winzig
54848.0|Wutausbruch|der Wutausbruch
54856.0|Neid|der Neid
54858.0|Tun|das Tun
54858.001|Tun|der Tun
54863.0|Rutsch|der Rutsch
54866.0|älter|älter
54885.0|nutzlos|nutzlos
54925.0|Ernährung|die Ernährung
54926.0|dienen|dienen
54942.0|riesig|riesig
54952.0|zivilisieren|zivilisieren
54964.0|mitzählen|mitzählen
54979.0|Unterhose|die Unterhose
54999.0|proben|proben
55000.0|Gegenfrage|die Gegenfrage
55009.0|Rat|der Rat
55016.0|pp|pp
55019.0|verbessern|verbessern
55025.0|Wetterlage|die Wetterlage
55026.0|regnerisch|regnerisch
55119.0|aufsagen|aufsagen
55142.0|Zeigefinger|der Zeigefinger
55250.0|hineinschauen|hineinschauen
55270.0|Rage|die Rage
55359.0|zünden|zünden
55369.0|dröhnen|dröhnen
55376.0|ausschalten|ausschalten
55386.0|krallen|krallen
55608.0|All|das All
55631.0|reservieren|reservieren
55644.0|Ziege|die Ziege
55662.0|Anliegen|das Anliegen
55674.0|mäßig|mäßig
55681.0|Mail|die Mail
55681.001|Mail|das Mail
55682.0|verfassen|verfassen
55696.0|Computerstimme|die Computerstimme
55699.0|Sprechstunde|die Sprechstunde
55741.0|Leidtragende|die Leidtragende
55744.0|Blitzer|der Blitzer
55746.0|danke|danke
55749.0|Call|der Call
55757.0|Mitarbeiter|der Mitarbeiter
55768.0|Drücken|Drücken
55800.0|Fahrradkette|die Fahrradkette
55809.0|verwählen|verwählen
55813.0|ausversehen|ausversehen
55817.0|AfD|die AfD
55820.0|der Anruf|der Anruf
55843.0|quälen|quälen
55858.0|Auskunft|die Auskunft
55875.0|tschüss|tschüss
55935.0|Lautsprecher|der Lautsprecher
55939.0|Warteschleife|die Warteschleife
55961.0|telefonieren|telefonieren
55967.0|dauern|dauern
55972.0|Proviant|der Proviant
55983.0|auslaugen|auslaugen
55985.0|Salzgebäck|Salzgebäck
55994.0|Altersschwäche|die Altersschwäche
56008.0|religiös|religiös
56009.0|Minderheit|die Minderheit
56092.0|durchkommen|durchkommen
56099.0|Hörer|der Hörer
56154.0|Ventilator|der Ventilator
56179.0|Hollandrad|Hollandrad
56184.0|stöhnen|stöhnen
56198.0|Salzwasser|das Salzwasser
56211.0|Dip|der Dip
56216.0|Oktopus|der Oktopus
56247.0|vergeblich|vergeblich
56254.0|krebsrot|krebsrot
56271.0|menschenfeindlich|menschenfeindlich
56272.0|Element|das Element
56275.0|PR|die PR
56275.001|PR|der PR
56277.0|Hitze|die Hitze
56292.0|Auslaufmodell|das Auslaufmodell
56351.0|Fischschwarm|der Fischschwarm
56356.0|Hai|der Hai
56432.0|Müller|der Müller
56468.0|circa|circa
56508.0|zurecht|zurecht
56561.0|ausblenden|ausblenden
56584.0|rüber|rüber
56588.0|Pikachu|das Pikachu
56601.0|BAM|die BAM
56646.0|wedeln|wedeln
56675.0|Lasso|das Lasso
56675.001|Lasso|der Lasso
56684.0|gestört|gestört
56687.0|Fangirl|Fangirl
56704.0|Backstage|die Backstage
56704.001|Backstage|das Backstage
56735.0|anschwärzen|anschwärzen
56744.0|Tanga|der Tanga
56771.0|Oberweite|die Oberweite
56774.0|durchdrehen|durchdrehen
56829.0|ausgerechnet|ausgerechnet
56886.0|rausholen|rausholen
56953.0|Fichte|die Fichte
56955.0|feucht|feucht
56963.0|entspringen|entspringen
57001.0|den|den
57021.0|permanent|permanent
57059.0|Mordgedanke|Mordgedanke
57060.0|schwerfallen|schwerfallen
57069.0|anflehen|anflehen
57078.0|Erzgebirge|das Erzgebirge
57204.0|Feld|das Feld
57216.0|Blumenbeet|das Blumenbeet
57307.0|Schweinebraten|der Schweinebraten
57349.0|Schwarzwald|der Schwarzwald
57355.0|Rheinland|das Rheinland
57362.0|Pfalz|die Pfalz
57368.0|Thüringen|Thüringen
57380.0|Mecklenburg-Vorpommern|Mecklenburg-Vorpommern
57405.0|Lausitz|die Lausitz
57410.0|polnisch|polnisch
57447.0|nachrennen|nachrennen
57452.0|Erfüllung|die Erfüllung
57480.0|Maß|das Maß
57480.001|Maß|die Maß
57494.0|Elend|das Elend
57510.0|sämtlich|sämtlich
57534.0|erkämpfen|erkämpfen
57556.0|Gier|die Gier
57598.0|Harmonie|die Harmonie
57658.0|Wörterbuch|das Wörterbuch
57663.0|Z|das Z
57668.0|der Stapel|der Stapel
57761.0|Köpfchen|das Köpfchen
57762.0|neigen|neigen
57871.0|Blase|die Blase
57876.0|Hasenauge|Hasenauge
57879.0|rasen|rasen
58094.0|weiterreden|weiterreden
58131.0|allzu|allzu
58133.0|fern|fern
58229.0|Information|die Information
58282.0|Schande|die Schande
58286.0|Weltbevölkerung|die Weltbevölkerung
58288.0|losmüssen|losmüssen
58393.0|Farin|Farin
58432.0|verfickt|verfickt
58464.0|nebenbei|nebenbei
58484.0|bellen|bellen
58492.0|RTL|das RTL
58590.0|ansonsten|ansonsten
58608.0|pleite|pleite
58639.0|Asylbewerberheim|das Asylbewerberheim
58753.0|Handyvertrag|Handyvertrag
58756.0|malen|malen
58908.0|Einkaufswagen|der Einkaufswagen
58917.0|Disco|die Disco
58945.0|Pelikan|der Pelikan
58957.0|Theke|die Theke
58958.0|Pose|die Pose
58961.0|Walzerschritt|Walzerschritt
59001.0|weggucken|weggucken
59007.0|Security|Security
59012.0|Epilepsie|die Epilepsie
59024.0|Ecstasy|das Ecstasy
59024.001|Ecstasy|die Ecstasy
59072.0|raushaben|raushaben
59084.0|Breakdance|Breakdance
59087.0|Standard|der Standard
59088.0|Ellenbogen|der Ellenbogen
59096.0|Rhytmus|Rhytmus
59100.0|Taktart|Taktart
59202.0|Vibrieren|das Vibrieren
59203.0|hochsteigen|hochsteigen
59209.0|Putz|der Putz
59215.0|Discokugel|die Discokugel
59218.0|zerspringen|zerspringen
59225.0|toben|toben
59227.0|Heer|das Heer
59258.0|v|v
59294.0|Move|Move
59317.0|Allerletzte|Allerletzte
59347.0|Allerbeste|Allerbeste
59430.0|bewerten|bewerten
59441.0|Zustand|der Zustand
59442.0|akzeptabel|akzeptabel
59449.0|Charme|der Charme
59462.0|auskommen|auskommen
59523.0|Nay|Nay
59581.0|hinterfragen|hinterfragen
59635.0|der Angestellte|die Angestellte
59676.0|Kritiker|der Kritiker
59678.0|Plattenkritik|Plattenkritik
59741.0|Super|das Super
59747.0|Loser|der Loser
59829.0|staubig|staubig
59830.0|Fensterbank|die Fensterbank
59845.0|gedenken|gedenken
59847.0|streifen|streifen
59858.0|Chaos|das Chaos
59864.0|zuprosten|zuprosten
59891.0|Klischee|das Klischee
59900.0|Zirkus|der Zirkus
59907.0|Clown|der Clown
59909.0|Dompteur|der Dompteur
59915.0|Kunststückchen|das Kunststückchen
59920.0|Jongleur|der Jongleur
59926.0|Drahtseil|das Drahtseil
59928.0|Dorn|der Dorn
59946.0|lehnen|lehnen
59961.0|geschlossen|geschlossen
59962.0|Boutique|die Boutique
59968.0|Tram|die Tram
59968.001|Tram|das Tram
59968.002|Tram|der Tram
59972.0|Hotel|das Hotel
59976.0|Page|der Page
59981.0|Abschied|der Abschied
59990.0|Sofa|das Sofa
60007.0|Verheißung|die Verheißung
60029.0|Mondlicht|das Mondlicht
60097.0|Matratze|die Matratze
60127.0|Kurve|die Kurve
60129.0|Tanzstunde|die Tanzstunde
60132.0|Foxtrott|der Foxtrott
60136.0|interessiert|interessiert
60154.0|Rollenspiel|das Rollenspiel
60156.0|Backen|der Backen
60156.001|Backen|das Backen
60175.0|rassistisch|rassistisch
60185.0|Reflex|der Reflex
60192.0|irritieren|irritieren
60198.0|überlegen|überlegen
60202.0|reagieren|reagieren
60212.0|knicken|knicken
60225.0|aussteigen|aussteigen
60242.0|Stil|der Stil
60244.0|Formulierung|die Formulierung
60250.0|Taktgefühl|das Taktgefühl
60275.0|inbegriffen|inbegriffen
60280.0|Paar|das Paar
60280.001|Paar|die Paar
60293.0|verkniffen|verkniffen
60319.0|Mob|der Mob
60364.0|steigen|steigen
60378.0|anfahren|anfahren
60390.0|Dialog|der Dialog
60398.0|Haken|der Haken
60406.0|humorlos|humorlos
60435.0|kleinlich|kleinlich
60456.0|diskriminieren|diskriminieren
60526.0|Schlägerei|die Schlägerei
60530.0|Zungenkuss|der Zungenkuss
60536.0|hinterlassen|hinterlassen
60538.0|konsterniert|konsterniert
60587.0|nachrufen|nachrufen
60596.0|betonen|betonen
60608.0|gruslig|gruslig
60634.0|Kaiserschnitt|der Kaiserschnitt
