#separator:tab
#html:false
{{c1::6}} × {{c2::20}} = {{c3::120}}
{{c1::7}} × {{c2::2}} = {{c3::14}}
{{c1::7}} × {{c2::3}} = {{c3::21}}
{{c1::7}} × {{c2::4}} = {{c3::28}}
{{c1::7}} × {{c2::5}} = {{c3::35}}
{{c1::7}} × {{c2::6}} = {{c3::42}}
{{c1::7}} × {{c2::7}} = {{c3::49}}
{{c1::7}} × {{c2::8}} = {{c3::56}}
{{c1::7}} × {{c2::9}} = {{c3::63}}
{{c1::7}} × {{c2::10}} = {{c3::70}}
{{c1::7}} × {{c2::11}} = {{c3::77}}
{{c1::7}} × {{c2::12}} = {{c3::84}}
{{c1::7}} × {{c2::13}} = {{c3::91}}
{{c1::7}} × {{c2::14}} = {{c3::98}}
{{c1::7}} × {{c2::15}} = {{c3::105}}
{{c1::7}} × {{c2::16}} = {{c3::112}}
{{c1::7}} × {{c2::17}} = {{c3::119}}
{{c1::7}} × {{c2::18}} = {{c3::126}}
{{c1::7}} × {{c2::19}} = {{c3::133}}
{{c1::7}} × {{c2::20}} = {{c3::140}}
{{c1::8}} × {{c2::2}} = {{c3::16}}
{{c1::8}} × {{c2::3}} = {{c3::24}}
{{c1::8}} × {{c2::4}} = {{c3::32}}
{{c1::8}} × {{c2::5}} = {{c3::40}}
{{c1::8}} × {{c2::6}} = {{c3::48}}
{{c1::8}} × {{c2::7}} = {{c3::56}}
{{c1::8}} × {{c2::8}} = {{c3::64}}
{{c1::8}} × {{c2::9}} = {{c3::72}}
{{c1::8}} × {{c2::10}} = {{c3::80}}
{{c1::8}} × {{c2::11}} = {{c3::88}}
{{c1::8}} × {{c2::12}} = {{c3::96}}
{{c1::8}} × {{c2::13}} = {{c3::104}}
{{c1::8}} × {{c2::14}} = {{c3::112}}
{{c1::8}} × {{c2::15}} = {{c3::120}}
{{c1::8}} × {{c2::16}} = {{c3::128}}
{{c1::8}} × {{c2::17}} = {{c3::136}}
{{c1::8}} × {{c2::18}} = {{c3::144}}
{{c1::8}} × {{c2::19}} = {{c3::152}}
{{c1::8}} × {{c2::20}} = {{c3::160}}
{{c1::9}} × {{c2::2}} = {{c3::18}}
{{c1::9}} × {{c2::3}} = {{c3::27}}
{{c1::9}} × {{c2::4}} = {{c3::36}}
{{c1::9}} × {{c2::5}} = {{c3::45}}
{{c1::9}} × {{c2::6}} = {{c3::54}}
{{c1::9}} × {{c2::7}} = {{c3::63}}
{{c1::9}} × {{c2::8}} = {{c3::72}}
{{c1::9}} × {{c2::9}} = {{c3::81}}
{{c1::9}} × {{c2::10}} = {{c3::90}}
{{c1::9}} × {{c2::11}} = {{c3::99}}
{{c1::9}} × {{c2::12}} = {{c3::108}}
{{c1::9}} × {{c2::13}} = {{c3::117}}
{{c1::9}} × {{c2::14}} = {{c3::126}}
{{c1::9}} × {{c2::15}} = {{c3::135}}
{{c1::9}} × {{c2::16}} = {{c3::144}}
{{c1::9}} × {{c2::17}} = {{c3::153}}
{{c1::9}} × {{c2::18}} = {{c3::162}}
{{c1::9}} × {{c2::19}} = {{c3::171}}
{{c1::9}} × {{c2::20}} = {{c3::180}}
{{c1::10}} × {{c2::2}} = {{c3::20}}
{{c1::10}} × {{c2::3}} = {{c3::30}}
{{c1::10}} × {{c2::4}} = {{c3::40}}
{{c1::10}} × {{c2::5}} = {{c3::50}}
{{c1::10}} × {{c2::6}} = {{c3::60}}
{{c1::10}} × {{c2::7}} = {{c3::70}}
{{c1::10}} × {{c2::8}} = {{c3::80}}
{{c1::10}} × {{c2::9}} = {{c3::90}}
{{c1::10}} × {{c2::10}} = {{c3::100}}
{{c1::10}} × {{c2::11}} = {{c3::110}}
{{c1::10}} × {{c2::12}} = {{c3::120}}
{{c1::10}} × {{c2::13}} = {{c3::130}}
{{c1::10}} × {{c2::14}} = {{c3::140}}
{{c1::10}} × {{c2::15}} = {{c3::150}}
{{c1::10}} × {{c2::16}} = {{c3::160}}
{{c1::10}} × {{c2::17}} = {{c3::170}}
{{c1::10}} × {{c2::18}} = {{c3::180}}
{{c1::10}} × {{c2::19}} = {{c3::190}}
{{c1::10}} × {{c2::20}} = {{c3::200}}
{{c1::11}} × {{c2::2}} = {{c3::22}}
{{c1::11}} × {{c2::3}} = {{c3::33}}
{{c1::11}} × {{c2::4}} = {{c3::44}}
{{c1::11}} × {{c2::5}} = {{c3::55}}
{{c1::11}} × {{c2::6}} = {{c3::66}}
{{c1::11}} × {{c2::7}} = {{c3::77}}
{{c1::11}} × {{c2::8}} = {{c3::88}}
{{c1::11}} × {{c2::9}} = {{c3::99}}
{{c1::11}} × {{c2::10}} = {{c3::110}}
{{c1::11}} × {{c2::11}} = {{c3::121}}
{{c1::11}} × {{c2::12}} = {{c3::132}}
{{c1::11}} × {{c2::13}} = {{c3::143}}
{{c1::11}} × {{c2::14}} = {{c3::154}}
{{c1::11}} × {{c2::15}} = {{c3::165}}
{{c1::11}} × {{c2::16}} = {{c3::176}}
{{c1::11}} × {{c2::17}} = {{c3::187}}
{{c1::11}} × {{c2::18}} = {{c3::198}}
{{c1::11}} × {{c2::19}} = {{c3::209}}
{{c1::11}} × {{c2::20}} = {{c3::220}}
{{c1::12}} × {{c2::2}} = {{c3::24}}
{{c1::12}} × {{c2::3}} = {{c3::36}}
{{c1::12}} × {{c2::4}} = {{c3::48}}
{{c1::12}} × {{c2::5}} = {{c3::60}}
{{c1::12}} × {{c2::6}} = {{c3::72}}
{{c1::12}} × {{c2::7}} = {{c3::84}}
{{c1::12}} × {{c2::8}} = {{c3::96}}
{{c1::12}} × {{c2::9}} = {{c3::108}}
{{c1::12}} × {{c2::10}} = {{c3::120}}
{{c1::12}} × {{c2::11}} = {{c3::132}}
{{c1::12}} × {{c2::12}} = {{c3::144}}
{{c1::12}} × {{c2::13}} = {{c3::156}}
{{c1::12}} × {{c2::14}} = {{c3::168}}
{{c1::12}} × {{c2::15}} = {{c3::180}}
{{c1::12}} × {{c2::16}} = {{c3::192}}
{{c1::12}} × {{c2::17}} = {{c3::204}}
{{c1::12}} × {{c2::18}} = {{c3::216}}
{{c1::12}} × {{c2::19}} = {{c3::228}}
{{c1::12}} × {{c2::20}} = {{c3::240}}
{{c1::13}} × {{c2::2}} = {{c3::26}}
{{c1::13}} × {{c2::3}} = {{c3::39}}
{{c1::13}} × {{c2::4}} = {{c3::52}}
{{c1::13}} × {{c2::5}} = {{c3::65}}
{{c1::13}} × {{c2::6}} = {{c3::78}}
{{c1::13}} × {{c2::7}} = {{c3::91}}
{{c1::13}} × {{c2::8}} = {{c3::104}}
{{c1::13}} × {{c2::9}} = {{c3::117}}
{{c1::13}} × {{c2::10}} = {{c3::130}}
{{c1::13}} × {{c2::11}} = {{c3::143}}
{{c1::13}} × {{c2::12}} = {{c3::156}}
{{c1::13}} × {{c2::13}} = {{c3::169}}
{{c1::13}} × {{c2::14}} = {{c3::182}}
{{c1::13}} × {{c2::15}} = {{c3::195}}
{{c1::13}} × {{c2::16}} = {{c3::208}}
{{c1::13}} × {{c2::17}} = {{c3::221}}
{{c1::13}} × {{c2::18}} = {{c3::234}}
{{c1::13}} × {{c2::19}} = {{c3::247}}
{{c1::13}} × {{c2::20}} = {{c3::260}}
{{c1::14}} × {{c2::2}} = {{c3::28}}
{{c1::14}} × {{c2::3}} = {{c3::42}}
{{c1::14}} × {{c2::4}} = {{c3::56}}
{{c1::14}} × {{c2::5}} = {{c3::70}}
{{c1::14}} × {{c2::6}} = {{c3::84}}
{{c1::14}} × {{c2::7}} = {{c3::98}}
{{c1::14}} × {{c2::8}} = {{c3::112}}
{{c1::14}} × {{c2::9}} = {{c3::126}}
{{c1::14}} × {{c2::10}} = {{c3::140}}
{{c1::14}} × {{c2::11}} = {{c3::154}}
{{c1::14}} × {{c2::12}} = {{c3::168}}
{{c1::14}} × {{c2::13}} = {{c3::182}}
{{c1::14}} × {{c2::14}} = {{c3::196}}
{{c1::14}} × {{c2::15}} = {{c3::210}}
{{c1::14}} × {{c2::16}} = {{c3::224}}
{{c1::14}} × {{c2::17}} = {{c3::238}}
{{c1::14}} × {{c2::18}} = {{c3::252}}
{{c1::14}} × {{c2::19}} = {{c3::266}}
{{c1::14}} × {{c2::20}} = {{c3::280}}
{{c1::15}} × {{c2::2}} = {{c3::30}}
{{c1::15}} × {{c2::3}} = {{c3::45}}
{{c1::15}} × {{c2::4}} = {{c3::60}}
{{c1::15}} × {{c2::5}} = {{c3::75}}
{{c1::15}} × {{c2::6}} = {{c3::90}}
{{c1::15}} × {{c2::7}} = {{c3::105}}
{{c1::15}} × {{c2::8}} = {{c3::120}}
{{c1::15}} × {{c2::9}} = {{c3::135}}
{{c1::15}} × {{c2::10}} = {{c3::150}}
{{c1::15}} × {{c2::11}} = {{c3::165}}
{{c1::15}} × {{c2::12}} = {{c3::180}}
{{c1::15}} × {{c2::13}} = {{c3::195}}
{{c1::15}} × {{c2::14}} = {{c3::210}}
{{c1::15}} × {{c2::15}} = {{c3::225}}
{{c1::15}} × {{c2::16}} = {{c3::240}}
{{c1::15}} × {{c2::17}} = {{c3::255}}
{{c1::15}} × {{c2::18}} = {{c3::270}}
{{c1::15}} × {{c2::19}} = {{c3::285}}
{{c1::15}} × {{c2::20}} = {{c3::300}}
{{c1::16}} × {{c2::2}} = {{c3::32}}
{{c1::16}} × {{c2::3}} = {{c3::48}}
{{c1::16}} × {{c2::4}} = {{c3::64}}
{{c1::16}} × {{c2::5}} = {{c3::80}}
{{c1::16}} × {{c2::6}} = {{c3::96}}
{{c1::16}} × {{c2::7}} = {{c3::112}}
{{c1::16}} × {{c2::8}} = {{c3::128}}
{{c1::16}} × {{c2::9}} = {{c3::144}}
{{c1::16}} × {{c2::10}} = {{c3::160}}
{{c1::16}} × {{c2::11}} = {{c3::176}}
{{c1::16}} × {{c2::12}} = {{c3::192}}
{{c1::16}} × {{c2::13}} = {{c3::208}}
{{c1::16}} × {{c2::14}} = {{c3::224}}
{{c1::16}} × {{c2::15}} = {{c3::240}}
{{c1::16}} × {{c2::16}} = {{c3::256}}
{{c1::16}} × {{c2::17}} = {{c3::272}}
{{c1::16}} × {{c2::18}} = {{c3::288}}
{{c1::16}} × {{c2::19}} = {{c3::304}}
{{c1::16}} × {{c2::20}} = {{c3::320}}
{{c1::17}} × {{c2::2}} = {{c3::34}}
{{c1::17}} × {{c2::3}} = {{c3::51}}
{{c1::17}} × {{c2::4}} = {{c3::68}}
{{c1::17}} × {{c2::5}} = {{c3::85}}
{{c1::17}} × {{c2::6}} = {{c3::102}}
{{c1::17}} × {{c2::7}} = {{c3::119}}
{{c1::17}} × {{c2::8}} = {{c3::136}}
{{c1::17}} × {{c2::9}} = {{c3::153}}
{{c1::17}} × {{c2::10}} = {{c3::170}}
{{c1::17}} × {{c2::11}} = {{c3::187}}
{{c1::17}} × {{c2::12}} = {{c3::204}}
{{c1::17}} × {{c2::13}} = {{c3::221}}
{{c1::17}} × {{c2::14}} = {{c3::238}}
{{c1::17}} × {{c2::15}} = {{c3::255}}
{{c1::17}} × {{c2::16}} = {{c3::272}}
{{c1::17}} × {{c2::17}} = {{c3::289}}
{{c1::17}} × {{c2::18}} = {{c3::306}}
{{c1::17}} × {{c2::19}} = {{c3::323}}
{{c1::17}} × {{c2::20}} = {{c3::340}}
{{c1::18}} × {{c2::2}} = {{c3::36}}
{{c1::18}} × {{c2::3}} = {{c3::54}}
{{c1::18}} × {{c2::4}} = {{c3::72}}
{{c1::18}} × {{c2::5}} = {{c3::90}}
{{c1::18}} × {{c2::6}} = {{c3::108}}
{{c1::18}} × {{c2::7}} = {{c3::126}}
{{c1::18}} × {{c2::8}} = {{c3::144}}
{{c1::18}} × {{c2::9}} = {{c3::162}}
{{c1::18}} × {{c2::10}} = {{c3::180}}
{{c1::18}} × {{c2::11}} = {{c3::198}}
{{c1::18}} × {{c2::12}} = {{c3::216}}
{{c1::18}} × {{c2::13}} = {{c3::234}}
{{c1::18}} × {{c2::14}} = {{c3::252}}
{{c1::18}} × {{c2::15}} = {{c3::270}}
{{c1::18}} × {{c2::16}} = {{c3::288}}
{{c1::18}} × {{c2::17}} = {{c3::306}}
{{c1::18}} × {{c2::18}} = {{c3::324}}
{{c1::18}} × {{c2::19}} = {{c3::342}}
{{c1::18}} × {{c2::20}} = {{c3::360}}
{{c1::19}} × {{c2::2}} = {{c3::38}}
{{c1::19}} × {{c2::3}} = {{c3::57}}
{{c1::19}} × {{c2::4}} = {{c3::76}}
{{c1::19}} × {{c2::5}} = {{c3::95}}
{{c1::19}} × {{c2::6}} = {{c3::114}}
{{c1::19}} × {{c2::7}} = {{c3::133}}
{{c1::19}} × {{c2::8}} = {{c3::152}}
{{c1::19}} × {{c2::9}} = {{c3::171}}
{{c1::19}} × {{c2::10}} = {{c3::190}}
{{c1::19}} × {{c2::11}} = {{c3::209}}
{{c1::19}} × {{c2::12}} = {{c3::228}}
{{c1::19}} × {{c2::13}} = {{c3::247}}
{{c1::19}} × {{c2::14}} = {{c3::266}}
{{c1::19}} × {{c2::15}} = {{c3::285}}
{{c1::19}} × {{c2::16}} = {{c3::304}}
{{c1::19}} × {{c2::17}} = {{c3::323}}
{{c1::19}} × {{c2::18}} = {{c3::342}}
{{c1::19}} × {{c2::19}} = {{c3::361}}
{{c1::19}} × {{c2::20}} = {{c3::380}}
{{c1::20}} × {{c2::2}} = {{c3::40}}
{{c1::20}} × {{c2::3}} = {{c3::60}}
{{c1::20}} × {{c2::4}} = {{c3::80}}
{{c1::20}} × {{c2::5}} = {{c3::100}}
{{c1::20}} × {{c2::6}} = {{c3::120}}
{{c1::20}} × {{c2::7}} = {{c3::140}}
{{c1::20}} × {{c2::8}} = {{c3::160}}
{{c1::20}} × {{c2::9}} = {{c3::180}}
{{c1::20}} × {{c2::10}} = {{c3::200}}
{{c1::20}} × {{c2::11}} = {{c3::220}}
{{c1::20}} × {{c2::12}} = {{c3::240}}
{{c1::20}} × {{c2::13}} = {{c3::260}}
{{c1::20}} × {{c2::14}} = {{c3::280}}
{{c1::20}} × {{c2::15}} = {{c3::300}}
{{c1::20}} × {{c2::16}} = {{c3::320}}
{{c1::20}} × {{c2::17}} = {{c3::340}}
{{c1::20}} × {{c2::18}} = {{c3::360}}
{{c1::20}} × {{c2::19}} = {{c3::380}}
{{c1::20}} × {{c2::20}} = {{c3::400}}
