|song_id|word
504|1|Teil
505|1|der
506|1|erster
507|1|Strophe
508|1|dann
509|1|Werden
510|1|ich
511|1|zu
512|1|Kubitschek
513|1|der
514|1|Bogen
515|1|spannn
516|1|und
517|1|damit
518|1|meinen
519|1|ich
520|1|nicht
521|1|nur
522|1|der
523|1|rhetorisch
524|1|Figur
525|1|sondern
526|1|der
527|1|Sportgerät
528|1|der
529|1|Pfeil
530|1|schießen
531|1|können
532|1|Juristisch
533|1|wär
534|1|der
535|1|Grauzone
536|1|erreichen
537|1|doch
538|1|vor
539|1|Gericht
540|1|machen
541|1|ich
542|1|es
543|1|mir
544|1|wieder
545|1|leicht
546|1|Zeig
547|1|sich
548|1|an
549|1|und
550|1|ich
551|1|öffnen
552|1|ein
553|1|Sekt
554|1|der
555|1|sein
556|1|alle
557|1|von
558|1|der
559|1|Kunstfreiheit
560|1|decken
561|1|also
562|1|jetzt
563|1|mal
564|1|ganz
565|1|spekulativ
566|1|ich
567|1|nutzen
568|1|ganz
569|1|bewusst
570|1|lieber
571|1|der
572|1|Konjunktiv
573|1|ich
574|1|schriebe
575|1|ein
576|1|Text
577|1|der
578|1|in
579|1|Konflikt
580|1|mit
581|1|der
582|1|Gesetz
583|1|Behaupten
584|1|Gauland
585|1|sein
586|1|ein
587|1|Reptiloid
588|1|und
589|1|annehmen
590|1|der
591|1|Text
592|1|gipfeln
593|1|in
594|1|eim
595|1|Aufruf
596|1|der
597|1|Welt
598|1|von
599|1|der
600|1|Faschist
601|1|zu
602|1|befrein
603|1|und
604|1|sie
605|1|zurück
606|1|in
607|1|ihr
608|1|Loch
609|1|reinzuprügeln
610|1|noch
611|1|und
612|1|nöcher
613|1|anstatt
614|1|ihnen
615|1|Rose
616|1|auf
617|1|der
618|1|Weg
619|1|zu
620|1|streun
621|1|Juristisch
622|1|wär
623|1|der
624|1|Grauzone
625|1|erreichen
626|1|doch
627|1|vor
628|1|Gericht
629|1|machen
630|1|ich
631|1|es
632|1|mir
633|1|wieder
634|1|leicht
635|1|Zeig
636|1|mich
637|1|an
638|1|und
639|1|ich
640|1|öffnen
641|1|ein
642|1|Sekt
643|1|der
644|1|sein
645|1|alle
646|1|von
647|1|der
648|1|Kunstfreiheit
649|1|decken
650|1|vielleicht
651|1|haben
652|1|ihr
653|1|schon
654|1|mal
655|1|von
656|1|Ken
657|1|Jebsen
658|1|gehören
659|1|der
660|1|sich
661|1|über
662|1|Zensur
663|1|immer
664|1|sehr
665|1|laut
666|1|beschweren
667|1|in
668|1|ein
669|1|Text
670|1|von
671|1|mein
672|1|Band
673|1|denken
674|1|er
675|1|er
676|1|werden
677|1|erwähnen
678|1|und
679|1|beschimpfen
680|1|und
681|1|haben
682|1|uns
683|1|vor
684|1|Gericht
685|1|zerren
686|1|er
687|1|sein
688|1|natürlich
689|1|nicht
690|1|in
691|1|Recht
692|1|und
693|1|musste
694|1|dann
695|1|der
696|1|Gerichtskoste
697|1|und
698|1|Anwältin
699|1|bezahln
700|1|so
701|1|ein
702|1|lächerlich
703|1|Mann
704|1|hoffentlich
705|1|anzeigen
706|1|er
707|1|mich
708|1|an
709|1|was
710|1|dann
711|1|passieren
712|1|werden
713|1|ich
714|1|können
715|1|es
716|1|euch
717|1|sagen
718|1|Juristisch
719|1|wär
720|1|der
721|1|Grauzone
722|1|erreichen
723|1|doch
724|1|vor
725|1|Gericht
726|1|machen
727|1|ich
728|1|es
729|1|mir
730|1|wieder
731|1|leicht
732|1|Zeig
733|1|mich
734|1|an
735|1|und
736|1|ich
737|1|öffnen
738|1|ein
739|1|Sekt
740|1|der
741|1|sein
742|1|alle
743|1|von
744|1|der
745|1|Kunstfreiheit
746|1|decken
747|1|nein
748|1|ich
749|1|wär
750|1|nicht
751|1|wirklich
752|1|Danger
753|1|Dan
754|1|wenn
755|1|ich
756|1|nicht
757|1|Lust
758|1|haben
759|1|auf
760|1|ein
761|1|Experiment
762|1|Mal
763|1|der
764|1|Grenze
765|1|ausloten
766|1|wer
767|1|erlauben
768|1|und
769|1|was
770|1|verbieten
771|1|sein
772|1|und
773|1|wollen
774|1|euch
775|1|mein
776|1|Meinung
777|1|hier
778|1|erzähln
779|1|Jürgen
780|1|Elsässer
781|1|sein
782|1|Antisemit
783|1|Kubitschek
784|1|haben
785|1|Glück
786|1|dass
787|1|ich
788|1|nicht
789|1|Bogen
790|1|schieß
791|1|an
792|1|Reptilienmensch
793|1|glauben
794|1|nur
795|1|der
796|1|der
797|1|wahnsinnig
798|1|sein
799|1|Gauland
800|1|wirken
801|1|auch
802|1|eher
803|1|wie
804|1|ein
805|1|Nationalsozialist
806|1|Faschist
807|1|hören
808|1|niemals
809|1|auf
810|1|Faschist
811|1|zu
812|1|sein
813|1|man
814|1|diskutieren
815|1|mit
816|1|ihnen
817|1|nicht
818|1|haben
819|1|der
820|1|Geschichte
821|1|zeigen
822|1|und
823|1|man
824|1|vertrauen
825|1|auch
826|1|nicht
827|1|auf
828|1|Staat
829|1|und
830|1|Polizeiapparat
831|1|weil
832|1|der
833|1|Verfassungsschutz
834|1|der
835|1|NSU
836|1|mit
837|1|aufbauen
838|1|haben
839|1|weil
840|1|der
841|1|Polizei
842|1|doch
843|1|selbst
844|1|immer
845|1|durchsetzen
846|1|von
847|1|Nazi
848|1|sein
849|1|weil
850|1|sie
851|1|Oury
852|1|Jalloh
853|1|fesseln
854|1|und
855|1|anzünden
856|1|habn
857|1|und
858|1|wenn
859|1|du
860|1|friedlich
861|1|gegen
862|1|der
863|1|Gewalt
864|1|nicht
865|1|ankommen
866|1|kannst
867|1|sein
868|1|der
869|1|letzter
870|1|Mittel
871|1|der
872|1|uns
873|1|alle
874|1|bleiben
875|1|Militanz
876|1|Juristisch
877|1|sein
878|1|der
879|1|Grauzone
880|1|erreichen
881|1|doch
882|1|vor
883|1|Gericht
884|1|machn
885|1|ich
886|1|es
887|1|mir
888|1|dann
889|1|wieder
890|1|leicht
891|1|Zeig
892|1|mich
893|1|an
894|1|und
895|1|ich
896|1|öffnen
897|1|ein
898|1|Sekt
899|1|der
900|1|sein
901|1|alle
902|1|von
903|1|der
904|1|alles
905|1|von
906|1|der
907|1|alles
908|1|von
909|1|der
910|1|alle
911|1|von
912|1|der
913|1|alle
914|1|von
915|1|der
916|1|Kunstfreiheit
917|1|decken
918|2|so
919|2|langsam
920|2|werden
921|2|es
922|2|knapp
923|2|der
924|2|Club
925|2|der
926|2|27
927|2|habn
928|2|ich
929|2|ziemlich
930|2|klar
931|2|verpassen
932|2|mit
933|2|hundertachzig
934|2|durch
935|2|der
936|2|Stadt
937|2|Balancier
938|2|beseffen
939|2|auf
940|2|der
941|2|Dach
942|2|ein
943|2|Woche
944|2|wach
945|2|tausend
946|2|Flasche
947|2|Schnaps
948|2|doch
949|2|dann
950|2|kommen
951|2|der
952|2|erster
953|2|Freitagnacht
954|2|in
955|2|der
956|2|man
957|2|passen
958|2|Früh
959|2|in
960|2|Bett
961|2|gehen
962|2|damit
963|2|man
964|2|von
965|2|Samstag
966|2|noch
967|2|was
968|2|haben
969|2|damit
970|2|anfangen
971|2|es
972|2|an
973|2|einfach
974|2|mal
975|2|ein
976|2|Wochenende
977|2|ganz
978|2|entspannt
979|2|easy
980|2|easy
981|2|und
982|2|dann
983|2|kommen
984|2|der
985|2|erster
986|2|Sonntagsbrunch
987|2|der
988|2|erster
989|2|Pärchenurlaub
990|2|ironisch
991|2|gemeint
992|2|Spießigkeit
993|2|Anti-Eskalation
994|2|pro
995|2|Gemütlichkeit
996|2|es
997|2|beginnen
998|2|ganz
999|2|harmlos
1000|2|mit
1001|2|ein
1002|2|Spieleabend
1003|2|aber
1004|2|enden
1005|2|in
1006|2|Gespräch
1007|2|über
1008|2|Risikoanlage
1009|2|irgendwann
1010|2|sein
1011|2|es
1012|2|zu
1013|2|spät
1014|2|um
1015|2|zu
1016|2|früh
1017|2|draufzugehn
1018|2|irgendwann
1019|2|sein
1020|2|ich
1021|2|zu
1022|2|alt
1023|2|zu
1024|2|alt
1025|2|um
1026|2|jung
1027|2|zu
1028|2|sterben
1029|2|doch
1030|2|ich
1031|2|habs
1032|2|versuchen
1033|2|ich
1034|2|habn
1035|2|es
1036|2|wirklich
1037|2|versuchen
1038|2|wirklich
1039|2|versuchen
1040|2|glaub
1041|2|mir
1042|2|Ich-Ich
1043|2|habs
1044|2|versuchen
1045|2|doch
1046|2|vielleicht
1047|2|nicht
1048|2|gut
1049|2|genug
1050|2|der
1051|2|erster
1052|2|wohnen
1053|2|außerhalb
1054|2|der
1055|2|Stadt
1056|2|wegen
1057|2|der
1058|2|Kind
1059|2|gut
1060|2|Gegend
1061|2|aber
1062|2|schön
1063|2|dass
1064|2|der
1065|2|mal
1066|2|klappen
1067|2|wir
1068|2|haben
1069|2|sich
1070|2|ja
1071|2|ewig
1072|2|nicht
1073|2|sehen
1074|2|der
1075|2|erster
1076|2|Grillfest
1077|2|Hochzeit
1078|2|Klassentreffen
1079|2|Weinverkostung
1080|2|Blei
1081|2|gießen
1082|2|an
1083|2|Silvester
1084|2|Kassenbon
1085|2|statt
1086|2|Plastikbong
1087|2|der
1088|2|erster
1089|2|Mal
1090|2|international
1091|2|für
1092|2|der
1093|2|Bayer
1094|2|sein
1095|2|dann
1096|2|sein
1097|2|es
1098|2|bis
1099|2|zu
1100|2|Fanmeile
1101|2|nicht
1102|2|mehr
1103|2|all
1104|2|zu
1105|2|weit
1106|2|nicht
1107|2|mehr
1108|2|reden
1109|2|über
1110|2|Politik
1111|2|da
1112|2|streiten
1113|2|wir
1114|2|nur
1115|2|wieder
1116|2|und
1117|2|Freund
1118|2|für
1119|2|Leben
1120|2|werden
1121|2|bekannte
1122|2|von
1123|2|früh
1124|2|irgendwann
1125|2|sein
1126|2|es
1127|2|zu
1128|2|spät
1129|2|um
1130|2|zu
1131|2|früh
1132|2|draufzugehn
1133|2|irgendwann
1134|2|sein
1135|2|ich
1136|2|zu
1137|2|alt
1138|2|zu
1139|2|alt
1140|2|um
1141|2|jung
1142|2|zu
1143|2|sterben
1144|2|doch
1145|2|ich
1146|2|habsn
1147|2|versuchen
1148|2|ich
1149|2|habn
1150|2|es
1151|2|wirklich
1152|2|versuchen
1153|2|wirklich
1154|2|versuchen
1155|2|glaub
1156|2|mir
1157|2|Ich-Ich
1158|2|habs
1159|2|versuchen
1160|2|doch
1161|2|vielleicht
1162|2|nicht
1163|2|gut
1164|2|genug
1165|2|und
1166|2|jetzt
1167|2|sein
1168|2|ich
1169|2|beinahe
1170|2|dreißig
1171|2|was
1172|2|sein
1173|2|wenn
1174|2|der
1175|2|gut
1176|2|Phase
1177|2|mein
1178|2|Leben
1179|2|schon
1180|2|vorbei
1181|2|sein
1182|2|wer
1183|2|wissen
1184|2|vielleicht
1185|2|habn
1186|2|ich
1187|2|ein
1188|2|Quarterlife
1189|2|Crisis
1190|2|vielleicht
1191|2|sein
1192|2|ich
1193|2|auch
1194|2|einfach
1195|2|nur
1196|2|ein
1197|2|klein
1198|2|bisschen
1199|2|neidisch
1200|2|vielleicht
1201|2|wünschn
1202|2|ich
1203|2|mir
1204|2|heimlich
1205|2|auch
1206|2|ein
1207|2|klein
1208|2|Haus
1209|2|in
1210|2|Grün
1211|2|vielleicht
1212|2|fehlen
1213|2|mir
1214|2|irgendwann
1215|2|dann
1216|2|nicht
1217|2|mal
1218|2|mehr
1219|2|der
1220|2|klein
1221|2|Bühne
1222|2|vielleicht
1223|2|haben
1224|2|ich
1225|2|ja
1226|2|Bock
1227|2|mir
1228|2|dieser
1229|2|ganz
1230|2|Quatsch
1231|2|zu
1232|2|geben
1233|2|vielleicht
1234|2|werden
1235|2|er
1236|2|ja
1237|2|gar
1238|2|nicht
1239|2|so
1240|2|scheiße
1241|2|der
1242|2|Rest
1243|2|mein
1244|2|Leben
1245|3|von
1246|3|der
1247|3|Baum
1248|3|hinunter
1249|3|zu
1250|3|der
1251|3|Stern
1252|3|hinauf
1253|3|aus
1254|3|der
1255|3|Steinzeithöhle
1256|3|in
1257|3|Energiesparhaus
1258|3|und
1259|3|der
1260|3|Evolution
1261|3|nehmen
1262|3|ihr
1263|3|Lauf
1264|3|heute
1265|3|sein
1266|3|wir
1267|3|der
1268|3|König
1269|3|doch
1270|3|noch
1271|3|lange
1272|3|nicht
1273|3|satt
1274|3|auf
1275|3|der
1276|3|ganz
1277|3|Plante
1278|3|habn
1279|3|wir
1280|3|sich
1281|3|breit
1282|3|machen
1283|3|und
1284|3|was
1285|3|uns
1286|3|in
1287|3|der
1288|3|Weg
1289|3|kommen
1290|3|der
1291|3|machen
1292|3|wir
1293|3|platt
1294|3|der
1295|3|ganz
1296|3|Wald
1297|3|der
1298|3|singen
1299|3|in
1300|3|Chor
1301|3|was
1302|3|vorgehen
1303|3|in
1304|3|euch
1305|3|denn
1306|3|bitte
1307|3|vor
1308|3|wir
1309|3|sein
1310|3|der
1311|3|Krone
1312|3|der
1313|3|Schöpfung
1314|3|na
1315|3|dann
1316|3|sein
1317|3|ja
1318|3|gut
1319|3|nach
1320|3|uns
1321|3|der
1322|3|Sintflut
1323|3|nach
1324|3|uns
1325|3|der
1326|3|Sintflut
1327|3|Seid
1328|3|auf
1329|3|der
1330|3|Hut
1331|3|wir
1332|3|sein
1333|3|der
1334|3|Krone
1335|3|der
1336|3|Schöpfung
1337|3|was
1338|3|für
1339|3|ein
1340|3|Pech
1341|3|für
1342|3|der
1343|3|Tier
1344|3|alleine
1345|3|der
1346|3|arm
1347|3|Schwein
1348|3|also
1349|3|echt
1350|3|also
1351|3|echt
1352|3|wir
1353|3|haben
1354|3|der
1355|3|Kernkraft
1356|3|erfinden
1357|3|und
1358|3|der
1359|3|Fernsehprogramm
1360|3|Kaffeevollautomat
1361|3|der
1362|3|Hähnchengrillstand
1363|3|sein
1364|3|schon
1365|3|geil
1366|3|so
1367|3|als
1368|3|König
1369|3|was
1370|3|man
1371|3|da
1372|3|können
1373|3|wir
1374|3|können
1375|3|mit
1376|3|Überschall
1377|3|reisen
1378|3|in
1379|3|Berufsverkehr
1380|3|stehn
1381|3|schwarz
1382|3|Loch
1383|3|beweisen
1384|3|und
1385|3|der
1386|3|Welt
1387|3|nicht
1388|3|verstehn
1389|3|sein
1390|3|auf
1391|3|aller
1392|3|Gebiet
1393|3|der
1394|3|Crème
1395|3|la
1396|3|Crème
1397|3|der
1398|3|ganz
1399|3|Ozean
1400|3|sein
1401|3|an
1402|3|schreien
1403|3|Ey
1404|3|was
1405|3|einbilden
1406|3|ihr
1407|3|euch
1408|3|ein
1409|3|wir
1410|3|sein
1411|3|der
1412|3|Krone
1413|3|der
1414|3|Schöpfung
1415|3|na
1416|3|dann
1417|3|sein
1418|3|ja
1419|3|gut
1420|3|nach
1421|3|uns
1422|3|der
1423|3|Sintflut
1424|3|nach
1425|3|uns
1426|3|der
1427|3|Sintflut
1428|3|Seid
1429|3|auf
1430|3|der
1431|3|Hut
1432|3|wir
1433|3|sein
1434|3|der
1435|3|Krone
1436|3|der
1437|3|Schöpfung
1438|3|was
1439|3|für
1440|3|ein
1441|3|Pech
1442|3|für
1443|3|der
1444|3|Tier
1445|3|alleine
1446|3|der
1447|3|arm
1448|3|Schwein
1449|3|also
1450|3|echt
1451|3|also
1452|3|echt
1453|3|manchmal
1454|3|frag
1455|3|ich
1456|3|mich
1457|3|sein
1458|3|wir
1459|3|nicht
1460|3|selbst
1461|3|der
1462|3|Problem
1463|3|wie
1464|3|ein
1465|3|Fehler
1466|3|in
1467|3|der
1468|3|Matrix
1469|3|und
1470|3|in
1471|3|System
1472|3|wir
1473|3|herrschen
1474|3|während
1475|3|der
1476|3|Planet
1477|3|in
1478|3|Flamme
1479|3|stehen
1480|3|wir
1481|3|sein
1482|3|der
1483|3|Krone
1484|3|der
1485|3|Schöpfung
1486|3|na
1487|3|dann
1488|3|sein
1489|3|ja
1490|3|gut
1491|3|nach
1492|3|uns
1493|3|der
1494|3|Sintflut
1495|3|nach
1496|3|uns
1497|3|der
1498|3|Sintflut
1499|3|Seid
1500|3|auf
1501|3|der
1502|3|Hut
1503|3|wir
1504|3|sein
1505|3|der
1506|3|Krone
1507|3|der
1508|3|Schöpfung
1509|3|was
1510|3|für
1511|3|ein
1512|3|Pech
1513|3|für
1514|3|der
1515|3|Tier
1516|3|alleine
1517|3|der
1518|3|arm
1519|3|Schwein
1520|3|also
1521|3|echt
1522|3|also
1523|3|echt
1524|3|wir
1525|3|sein
1526|3|der
1527|3|Krone
1528|3|der
1529|3|Schöpfung
1530|3|manchmal
1531|3|frag
1532|3|ich
1533|3|sich
1534|3|sein
1535|3|wir
1536|3|nicht
1537|3|selbst
1538|3|der
1539|3|Problem
1540|3|manchmal
1541|3|frag
1542|3|ich
1543|3|sich
1544|3|sein
1545|3|wirs
1546|3|nicht
1547|3|wir
1548|3|sein
1549|3|der
1550|3|Krone
1551|3|der
1552|3|Schöpfung
1553|3|was
1554|3|für
1555|3|ein
1556|3|Pech
1557|3|für
1558|3|der
1559|3|Tier
1560|3|alleine
1561|3|der
1562|3|arm
1563|3|Schwein
1564|3|also
1565|3|echt
1566|3|also
1567|3|echt
1568|3|wir
1569|3|sein
1570|3|der
1571|3|Krone
1572|3|der
1573|3|Schöpfung
1574|4|bei
1575|4|erster
1576|4|Spielplatzbesuch
1577|4|üben
1578|4|wir
1579|4|Sand
1580|4|in
1581|4|der
1582|4|Auge
1583|4|schmeißen
1584|4|und
1585|4|ganz
1586|4|egal
1587|4|was
1588|4|anderer
1589|4|Kind
1590|4|sagen
1591|4|drauf
1592|4|zu
1593|4|scheißen
1594|4|Abrakadabra
1595|4|dreimal
1596|4|schwarz
1597|4|Kater
1598|4|Spielen
1599|4|Mutter-Mutter-Kind
1600|4|oder
1601|4|Vater-Vater-Vater
1602|4|gar
1603|4|nicht
1604|4|so
1605|4|leicht
1606|4|aufwachsen
1607|4|in
1608|4|ner
1609|4|Lebenswelt
1610|4|in
1611|4|der
1612|4|man
1613|4|Jung
1614|4|der
1615|4|rosa
1616|4|Kleidung
1617|4|tragen
1618|4|gleich
1619|4|für
1620|4|Mädchen
1621|4|halten
1622|4|und
1623|4|selbst
1624|4|wenn
1625|4|man
1626|4|dagegen
1627|4|halten
1628|4|es
1629|4|anfangen
1630|4|schon
1631|4|bei
1632|4|Geburtstag
1633|4|an
1634|4|der
1635|4|Sprechstundenhilfe
1636|4|ein
1637|4|Frau
1638|4|der
1639|4|Oberarzt
1640|4|ein
1641|4|Mann
1642|4|und
1643|4|so
1644|4|weiter
1645|4|ganz
1646|4|egal
1647|4|wohin
1648|4|man
1649|4|sehen
1650|4|der
1651|4|Kindergartenleiter
1652|4|leiten
1653|4|der
1654|4|Erzieherin
1655|4|erziehn
1656|4|Jung
1657|4|spielen
1658|4|Batman
1659|4|Mädchen
1660|4|spielen
1661|4|Eisprinzessin
1662|4|eigentlich
1663|4|sein
1664|4|der
1665|4|Welt
1666|4|nicht
1667|4|machen
1668|4|um
1669|4|Kind
1670|4|reinsetzen
1671|4|wie
1672|4|sollen
1673|4|ich
1674|4|ihr
1675|4|erklären
1676|4|es
1677|4|geben
1678|4|da
1679|4|ein
1680|4|paar
1681|4|Unterschied
1682|4|der
1683|4|sich
1684|4|nicht
1685|4|erklären
1686|4|lassen
1687|4|aber
1688|4|sie
1689|4|sollen
1690|4|unterliegen
1691|4|ob
1692|4|sie
1693|4|studieren
1694|4|oder
1695|4|ackern
1696|4|auf
1697|4|Bau
1698|4|sie
1699|4|werden
1700|4|weniger
1701|4|verdienen
1702|4|denn
1703|4|sie
1704|4|sein
1705|4|ein
1706|4|Frau
1707|4|wie
1708|4|sollen
1709|4|ich
1710|4|ihr
1711|4|erklären
1712|4|wo
1713|4|liegen
1714|4|da
1715|4|der
1716|4|Unterschied
1717|4|der
1718|4|der
1719|4|einer
1720|4|oben
1721|4|halten
1722|4|und
1723|4|der
1724|4|anderer
1725|4|runterziehen
1726|4|wie
1727|4|sollen
1728|4|ich
